Registro_ANS;CNPJ;Razao_Social;Nome_Fantasia;Modalidade
357391;2,75784E+13;UNIMED VITORIA COOPERATIVA DE TRABALHO MEDICO;UNIMED VITORIA;Cooperativa Médica
314587;6,63435E+13;UNIMED VIÇOSA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED SERRAS DE MINAS;Cooperativa Médica
393321;4,21639E+13;UNIMED-RIO COOPERATIVA DE TRABALHO MEDICO DO RIO DE JANEIRO;UNIMED RIO COOPERATIVA DE TRABALHO MEDICO DO RJ LTDA;Cooperativa Médica
343731;2,86305E+13;UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA;UNIMED LESTE FLUMINENSE;Cooperativa Médica
414891;1,14149E+12;UNIODONTO - COOPERATIVA ODONTOLOGICA DE CARUARU E REGIÃO AGRESTE DO ESTADO DE PERNAMBUCO;UNIODONTO CARUARU;Cooperativa odontológica
403512;2,98869E+12;UNIODONTO ARAPIRACA COOPERATIVA DE TRABALHO ODONTOLÓGICO LTDA;UNIODONTO ARAPIRACA;Cooperativa odontológica
340120;3,90564E+11;UNIODONTO ATHENAS PAULISTA - COOPERATIVA ODONTOLÓGICA;UNIODONTO DE JABOTICABAL;Cooperativa odontológica
383929;6,29608E+11;UNIODONTO BAHIA SUL - COOPERATIVA ODONTOLOGICA DE ILHEUS RESPONSABILIDADE LTDA;UNIODONTO BAHIA SUL;Cooperativa odontológica
327093;6,60954E+13;UNIODONTO BEBEDOURO - COOPERATIVA ODONTOLÓGICA;UNIODONTO ;Cooperativa odontológica
368555;1,53085E+13;UNIODONTO BELÉM - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA;UNIODONTO;Cooperativa odontológica
353752;8,73038E+13;UNIODONTO COOP ODONT VALE TAQUARI E RIO PARDO LTDA;UNIODONTO COOP ODONT VALE TAQUARI E RIO PARDO LTDA;Cooperativa odontológica
343919;1,75128E+12;UNIODONTO COOPERATIVA ODONTOLÓGICA DO SERIDÓ LTDA;UNIODONTO DO SERIDÓ;Cooperativa odontológica
347604;6,90151E+13;UNIODONTO DE AMERICANA COOPERATIVA ODONTOLÓGICA;UNIODONTO DE AMERICANA COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica
349283;3,28442E+13;UNIODONTO DE ARACAJU COOP DE TRABALHO ODONTOLOGICO;UNIODONTO DE ARACAJU COOPERATIVA DE TRABALHO ODONTOLOGICO;Cooperativa odontológica
316997;6,54422E+13;UNIODONTO DE ARARAQUARA COOPERATIVA ODONTOLÓGICA;UNIODONTO DE ARARAQUARA;Cooperativa odontológica
362824;1,85669E+12;UNIODONTO DE ARAÇATUBA COOPERATIVA ODONTOLOGICA;UNIODONTO ARACATUBA;Cooperativa odontológica
311669;14922000158;UNIODONTO DE AVARE COOPERATIVA ODONTOLÓGICA;UNIODONTO DE AVARE;Cooperativa odontológica
347477;1,9464E+12;UNIODONTO DE BOTUCATU COOPERATIVA ODONTOLOGICA;UNIODONTO BOTUCATU;Cooperativa odontológica
347302;22130000125;UNIODONTO DE CACAPAVA COOPERATIVA ODONTOLOGICA;UNIODONTO;Cooperativa odontológica
350494;5,13048E+13;UNIODONTO DE CAMPINAS COOPERATIVA ODONTOLÓGICA;UNIODONTO DE CAMPINAS;Cooperativa odontológica
347183;3,51189E+12;UNIODONTO DE CAMPO GRANDE SIST. NAC. COOP. ODONT.;UNIODONTO MATO GROSSO DO SUL;Cooperativa odontológica
402516;3,00585E+12;UNIODONTO DE CAMPOS - COOPERATIVA ODONTOLOGICA;UNIODONTO DE CAMPOS COOPERATIVA ODONTOLOGICA;Cooperativa odontológica
354686;8,55599E+11;UNIODONTO DE CATANDUVA COOPERATIVA ODONTOLÓGICA;UNIODONTO DE CATANDUVA;Cooperativa odontológica
400556;1,63259E+13;UNIODONTO DE FEIRA DE SANTANA - COOPERATIVA DE TRABALHO ODONTOLÓGICO DE FEIRA DE SANTANA RESP LIMITADA;UNIODONTO FEIRA DE SANTANA;Cooperativa odontológica
301647;2,01557E+12;UNIODONTO DE FERNANDOPOLIS COOPERATIVA ODONTOLOGICA;;Cooperativa odontológica
335258;2,37251E+13;UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA;UNIODONTO DE FORTALEZA;Cooperativa odontológica
309257;2,08525E+12;UNIODONTO DE JALES - COOPERATIVA ODONTOLÓGICA;;Cooperativa odontológica
361569;1,29235E+13;UNIODONTO DE JOÃO PESSOA COOPERATIVA ODONTOLÓGICA;UNIODONTO JOAO PESSOA;Cooperativa odontológica
347795;5,95274E+13;UNIODONTO DE JUNDIAÍ COOPERATIVA ODONTOLÓGICA;UNIODONTO DE JUNDIAÍ;Cooperativa odontológica
369462;6,30624E+13;UNIODONTO DE LIMEIRA COOPERATIVA ODONTOLÓGICA;UNIODONTO DE LIMEIRA;Cooperativa odontológica
344681;8,47821E+11;UNIODONTO DE LINS COOPERATIVA ODONTOLOGICA;UNIODONTO DE LINS COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica
350770;8,22395E+13;UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA;UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA;Cooperativa odontológica
311391;2,30315E+13;UNIODONTO DE MANAUS - COOPERATIVA ODONTOLÓGICA LTDA.;UNIODONTO MANAUS;Cooperativa odontológica
343404;3,74968E+13;UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA;UNIODONTO MATO GROSSO;Cooperativa odontológica
336238;1,59274E+12;UNIODONTO DE MONTE ALTO COOPERATIVA ODONTOLOGICA;UNIODONTO DE MONTE ALTO;Cooperativa odontológica
331104;2,06403E+12;UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA;UNIODONTO PINDAMONHANGABA;Cooperativa odontológica
336017;1,72586E+11;UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLOGICA;UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica
305740;2,41251E+13;UNIODONTO DE RECIFE - COOPERATIVA ODONTOLÓGICA;UNIODONTO DE RECIFE - COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica
403997;2,94849E+12;UNIODONTO DE RIO BRANCO ACRE COOPERATIVA ODONTOLÓGICA LTDA.;UNIODONTO - AC;Cooperativa odontológica
349011;9,66093E+13;UNIODONTO DE RIO CLARO COOPERATIVA ODONTOLOGICA;UNIODONTO DE RIO CLARO;Cooperativa odontológica
336025;2,74209E+12;UNIODONTO DE RONDONIA COOPERATIVA LTDA.;UNIODONTO DE RONDÔNIA;Cooperativa odontológica
310107;1,34164E+13;UNIODONTO DE SALVADOR - COOPERATIVA DE TRABALHO ODONTOLÓGICO LTDA.;UNIODONTO SALVADOR;Cooperativa odontológica
378682;1,2213E+12;UNIODONTO DE SAO JOSE DO RIO PARDO - COOPERATIVA ODONTOLÓGICA;UNIODONTO SÃO JOSÉ DO RIO PARDO;Cooperativa odontológica
342203;2,33827E+12;UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS;UNIODONTO ADMINISTRADORA;Cooperativa odontológica
373109;8,26676E+11;UNIODONTO DE SERTAOZINHO SP COOPERATIVA ODONTOLOGICA;UNIODONTO DE SERTAOZINHO;Cooperativa odontológica
334243;5,87029E+13;UNIODONTO DE SOROCABA COOPERATIVA ODONTOLÓGICA;UNIODONTO SOROCABA;Cooperativa odontológica
313751;7,31628E+13;UNIODONTO DE SÃO JOSÉ DOS CAMPOS COOPERATIVA DE TRABALHO ODONTOLÓGICO;UNIODONTO SÃO JOSÉ DOS CAMPOS;Cooperativa odontológica
350290;1,90294E+12;UNIODONTO DE TAQUARITINGA COOPERATIVA ODONTOLÓGICA;UNIODONTO DE TAQUARITINGA COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica
359726;2,41886E+12;UNIODONTO DE TRÊS RIOS - COOPERATIVA DE TRABALHO ODONTOLÓGICA;UNIODONTO TRÊS RIOS;Cooperativa odontológica
350630;1,42292E+12;UNIODONTO DE VOTUPORANGA COOPERATIVA ODONTOLOGICA;UNIODONTO DE VOTUPORANGA COOPERATIVA ODONTOLOGICA;Cooperativa odontológica
314315;4,45959E+13;UNIODONTO DO BRASIL CENTRAL NACIONAL DAS COOPERATIVAS ODONTÓLOGICAS;UNIODONTO DO BRASIL;Cooperativa odontológica
358339;3,72566E+13;UNIODONTO DO SUL GOIANO COOPERATIVA ODONTOLOGICA;UNIODONTO DO SUL GOIANO;Cooperativa odontológica
313807;1,99703E+11;UNIODONTO DOURADOS - COOPERATIVA ODONTOLÓGICA;;Cooperativa odontológica
370711;2,58097E+12;UNIODONTO ESPIRITO SANTO COOPERATIVA ODONTOLOGICA;UNIODONTO;Cooperativa odontológica
341894;1,19565E+11;UNIODONTO FRONTEIRA OESTE/RS COOPERATIVA ODONTOLÓGICA LTDA.;UNIODONTO FRONTEIRA OESTE/RS;Cooperativa odontológica
358436;8,91689E+11;UNIODONTO GOIANIA COOPERATIVA DE CIRURGIÕES DENTISTAS;UNIODONTO GOIANIA;Cooperativa odontológica
343056;5,31736E+11;UNIODONTO JACAREÍ COOPERATIVA ODONTOLÓGICA;UNIODONTO DE JACAREÍ;Cooperativa odontológica
401919;2,02162E+12;UNIODONTO LEOPOLDINA - COOPERATIVA ODONTOLÓGICA;;Cooperativa odontológica
300195;7,25152E+13;UNIODONTO MACAÉ - COOPERATIVA ODONTOLÓGICA;UNIODONTO MACAE;Cooperativa odontológica
321125;2,42439E+13;UNIODONTO MACEIÓ COOPERATIVA ODONTOLÓGICA;UNIODONTO MACEIO;Cooperativa odontológica
381144;1,36754E+12;UNIODONTO MARINGA COOPERATIVA ODONTOLOGICA;UNIODONTO DE MARINGA;Cooperativa odontológica
382337;1,06631E+12;UNIODONTO METROPOLITANA COOPERATIVA ODONTOLÓGICA.;UNIODONTO DUQUE DE CAXIAS;Cooperativa odontológica
303291;2,31378E+12;UNIODONTO MOSSORÓ - COOPERATIVA DOS CIRURGIÕES DENTISTAS DE MOSSORÓ E REGIÃO OESTE;UNIODONTO MOSSORÓ;Cooperativa odontológica
419729;2,76841E+12;UNIODONTO PASSOS - COOPERATIVA ODONTOLÓGICA;UNIODONTO PASSOS;Cooperativa odontológica
361593;9,63964E+13;UNIODONTO PAULISTA-FEDERAÇÃO DAS COOPERATIVAS ODONTOLÓGICAS DO ESTADO DE SÃO PAULO;UNIODONTO PAULISTA;Cooperativa odontológica
402109;2,77273E+12;UNIODONTO PAULO AFONSO COOPERATIVA DE TRABALHO ODONTOLÓGICO LTDA.;UNIODONTO PAULO AFONSO;Cooperativa odontológica
346004;5,22045E+13;UNIODONTO PIRACICABA - COOPERATIVA ODONTOLÓGICA;UNIODONTO DE PIRACICABA;Cooperativa odontológica
378941;2,26028E+12;UNIODONTO PIRASSUNUNGA - COOPERATIVA ODONTOLÓGICA;UNIODONTO DE PIRASSUNUNGA;Cooperativa odontológica
315818;8,26212E+13;UNIODONTO PONTA GROSSA COOPERATIVA ODONTOLÓGICA;UNIODONTO PONTA GROSSA;Cooperativa odontológica
366439;8,89381E+13;UNIODONTO PORTO ALEGRE COOPERATIVA ODONTOLOGICA LTDA;UNIODONTO PORTO ALEGRE COOPERATIVA ODONTOLOGICA LTDA;Cooperativa odontológica
344451;2,61852E+13;UNIODONTO REGIONAL COOPERATIVA ODONTOLOGICA;UNIODONTO MINAS;Cooperativa odontológica
406121;3,15004E+12;UNIODONTO RESENDE - COOPERATIVA ODONTOLOGICA;UNIODONTO RESENDE COOPERATIVA ODONTOLOGICA;Cooperativa odontológica
367966;2,66231E+12;UNIODONTO RIO GRANDE-LITORAL COOPERATIVA ODONTOLOGICA LTDA;;Cooperativa odontológica
305421;7,21201E+13;UNIODONTO RS FEDERACAO DAS UNIODONTOS DO RGS LTDA;UNIODONTO/RS;Cooperativa odontológica
327441;1,29079E+12;UNIODONTO SUDESTE MINEIRO COOPERATIVA DE SAÚDE ODONTOLÓGICA LTDA;UNIODONTO SUDESTE MINEIRO ;Cooperativa odontológica
314871;2,03368E+12;UNIODONTO SUDOESTE GOIANO - COOPERATIVA DE TRABALHO ODONTOLOGICO;;Cooperativa odontológica
363171;7,22618E+13;UNIODONTO SUL FLUMINENSE COOP DE TRAB ODONTOLOGICO LTDA;UNIDONTO SUL FLUMINENSE;Cooperativa odontológica
335525;5,49122E+13;UNIODONTO SÃO CARLOS -  COOPERATIVA ODONTOLÓGICA;UNIODONTO SÃO CARLOS;Cooperativa odontológica
303259;5,32061E+13;UNIODONTO SÃO JOSÉ DO RIO PRETO - COOPERATIVA ODONTOLÓGICA;UNIODONTO;Cooperativa odontológica
319350;2,03049E+12;UNIODONTO TAUBATÉ COOPERATIVA DE TRABALHO ODONTOLOGICO;UNIODONTO TAUBATE;Cooperativa odontológica
370568;1,73331E+13;UNIODONTO UBERABA - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA LTDA;UNIODONTO ;Cooperativa odontológica
382655;2,1498E+12;UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA;UNIODONTO VALE HISTORICO COOPERATIVA ODONTOLOGICA;Cooperativa odontológica
345318;8,23781E+12;UNIODONTO/RN - COOPERATIVA ODONTOLOGICA DO RIO GRANDE DO NORTE;UNIODONTO/RN;Cooperativa odontológica
420808;2,47056E+13;UNION ADMINISTRADORA DE BENEFÍCIOS EM SAÚDE LTDA - EPP;UNION BENEFÍCIOS;Administradora de Benefícios
421278;2,90459E+13;UNIPACTUM ADMINISTRADORA DE BENEFÍCIOS LTDA.;;Administradora de Benefícios
423114;4,37076E+13;UNITY ADMINISTRADORA DE BENEFÍCIOS LTDA;UNITY ADMINISTRADORA DE BENEFÍCIOS LTDA;Administradora de Benefícios
423335;4,64266E+13;UNITY SERVIÇOS INTEGRADOS DE SAÚDE LTDA.;UNITY SAÚDE;Medicina de Grupo
413348;6,73633E+13;UNIVERSAL PLANO ODONTOLOGICO LTDA;;Odontologia de Grupo
422134;3,46081E+13;UNIVIDA USA OPERADORA EM SAUDE S/A;UNIVIDA USA OPERADORA EM SAUDE ;Medicina de Grupo
418137;1,10764E+13;UNIX SAÚDE S.A;UNIX;Medicina de Grupo
414581;4,74575E+12;UNIÃO MÉDICA PLANOS DE SAÚDE S/A;UNIÃO MÉDICA;Medicina de Grupo
423131;4,40609E+13;UNIÃO SAUDE ADMINISTRADORA DE PLANOS DE SAUDE LTDA;;Administradora de Benefícios
422126;3,48116E+13;UP HEALTH ADMINISTRADORA DE BENEFÍCIOS S/A;;Administradora de Benefícios
422223;2,78414E+13;UP SOLUÇÕES EM SAÚDE LTDA ;UP SOLUÇÕES EM SAÚDE  ;Administradora de Benefícios
419061;1,63846E+13;USODONTO PLANOS DE SAÚDE LTDA;USODONTO;Odontologia de Grupo
424048;2,97542E+13;VALE PLANOS DE SAÚDE LTDA;VALE SAÚDE;Medicina de Grupo
345695;3,35925E+13;VALE S/A;VALE ;Autogestão
417301;1,134E+13;VALEM ADMINISTRADORA DE BENEFÍCIOS LTDA;VALEM;Administradora de Benefícios
417581;1,20911E+13;VALLOR ADMINISTRADORA DE BENEFÍCIOS LTDA;VALLOR BENEFÍCIOS;Administradora de Benefícios
423751;5,15121E+13;VALOR SAUDE ADMINISTRADORA DE BENEFICIOS LTDA;;Administradora de Benefícios
424013;5,1422E+13;VCT PLANOS DE SAUDE LTDA;;Medicina de Grupo
420018;2,3533E+13;VECTORIAL ADMINISTRADORA DE BENEFÍCIOS LTDA;;Administradora de Benefícios
422240;3,01689E+13;VIDA & SAUDE ADMINISTRADORA DE PLANOS DE SAUDE LTDA;;Administradora de Benefícios
422835;4,12489E+13;VIDA TOP MAIS SAÚDE OPERADORA DE PLANOS DE SAÚDE LTDA.;VIDA TOP + SAÚDE;Medicina de Grupo
416789;9,16478E+12;VIDAMAX ADMINISTRADORA DE BENEFÍCIOS LTDA;;Administradora de Benefícios
344443;8,64888E+11;VIDAPLAN SAÚDE LTDA. ;VIDAPLAN SAUDE;Medicina de Grupo
405582;2,33307E+12;VIP ASSISTENCIA ODONTOLOGICA LTDA.;VIP ODONTO;Odontologia de Grupo
403911;1,51821E+12;VISION MED ASSISTÊNCIA MÉDICA LTDA;;Medicina de Grupo
414905;1,64834E+12;VITA ASSISTÊNCIA A SAÚDE LTDA.;SABIN SINAI;Medicina de Grupo
423831;5,09918E+13;VITACARE PLANOS DE SAUDE LTDA;VITACARE;Medicina de Grupo
423378;4,66829E+13;VITREA ADMINISTRADORA DE BENEFÍCIOS LTDA;VITREA ADMINISTRADORA;Administradora de Benefícios
422592;2,96041E+13;VITTA SAUDE ADMINISTRADORA DE BENEFICIOS LTDA.;VITTA SAUDE ADMINISTRADORA DE BENEFICIOS;Administradora de Benefícios
361461;3,7881E+13;VIVACOM PLANOS DE SAÚDE;VIVACOM;Autogestão
414662;4,9111E+12;VIVENTERIS LTDA;;Odontologia de Grupo
422657;4,02085E+13;VIVER BEM ADMINISTRADORA DE BENEFÍCIOS LTDA;VIVER ADMINISTRADORA;Administradora de Benefícios
417122;7,98397E+12;VOCÊ CLUBE DE BENEFÍCIOS SOCIAIS, SAÚDE E ODONTOLÓGICO LTDA;VOCÊ CLUBE DE BENEFÍCIOS;Administradora de Benefícios
422487;3,7319E+13;VOCÊ TOTAL PLANOS DE SAÚDE LIMITADA;VOCÊ TOTAL;Medicina de Grupo
414247;4,39994E+13;VOLVO DO BRASIL VEÍCULOS LTDA.;VOLVO;Autogestão
423742;5,11814E+13;VROCCHI WAY ADMINISTRADORA DE BENEFICIOS LTDA;VROCCHI WAY;Administradora de Benefícios
421049;2,71192E+13;W. DENTAL PLANOS ODONTOLÓGICOS S.A;W. DENTAL  ;Odontologia de Grupo
419231;1,91127E+13;WIN - ADMINISTRADORA DE BENEFÍCIOS LTDA;WIN SAÚDE;Administradora de Benefícios
351628;1,12731E+12;WM ADMINISTRAÇÃO DE PLANOS ODONTOLÓGICOS LTDA.;SHARING PLANOS ODONTOLÓGICOS;Odontologia de Grupo
421936;3,33319E+13;WRE BENEFÍCIOS EM SAÚDE  LTDA;;Administradora de Benefícios
423084;4,08609E+13;XIPP INTEGRADORA E ADMINISTRADORA DE BENEFICIOS LTDA;XIPP INTEGRADORA ;Administradora de Benefícios
423505;4,60244E+13;XP ADMINISTRADORA DE BENEFÍCIOS LTDA.;;Administradora de Benefícios
422380;3,7354E+13;YOU ASSISTÊNCIA MÉDICA LTDA.;YOU SAÚDE;Medicina de Grupo
423092;4,32271E+13;YOU ODONTO LTDA.;YOU ODONTO ;Odontologia de Grupo
424315;5,80142E+13;ZEUX ADMINISTRADORA DE BENEFICIOS LTDA;;Administradora de Benefícios
419354;1,49272E+13;ZURICH SANTANDER BRASIL ODONTO LTDA.;;Odontologia de Grupo
400882;2,81137E+12;ÁPICE ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA;ÁPICE-ODONTO ASSISTÊNCIA ODONTOLÓGICA LTDA.;Odontologia de Grupo
407534;2,80237E+13;ÔNIX OPERADORA DE PLANOS DE SAÚDE LTDA;ÔNIX OPERADORA DE PLANOS DE SAÚDE LTDA;Medicina de Grupo
421944;3,33791E+13;ÚNICA ASSISTENCIA MEDICA LTDA ;;Medicina de Grupo
